Player,Nation,Pos,Squad,Age,Born,Matches Played,Game or games started by player,Minutes,90s Played90s played,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,xG,npxG,xAG,"npxG + xAGNon-Penalty Expected Goals plus Assisted GoalsxG totals include penalty kicks, but do not include penalty shootouts (unless otherwise noted).Provided by Opta.An underline indicates there is a match that is missing data, but will be updated when available.Minimum 30 minutes played per squad game to qualify as a leader",PrgC,PrgP,PrgR,Goals,Assists,Goals + Assists,Non-Penalty Goals,Non-Penalty Goals + Assists/90Goals plus Assists minus Penalty Kicks made per 90 minutes,xG,xAG,"xG + xAG/90Expected Goals plus Assisted Goals per 90 minutesxG totals include penalty kicks, but do not include penalty shootouts (unless otherwise noted).Provided by Opta.An underline indicates there is a match that is missing data, but will be updated when available.Minimum 30 minutes played per squad game to qualify as a leader",npxG,"npxG + xAGNon-Penalty Expected Goals plus Assisted GoalsxG totals include penalty kicks, but do not include penalty shootouts (unless otherwise noted).Provided by Opta.An underline indicates there is a match that is missing data, but will be updated when available.Minimum 30 minutes played per squad game to qualify as a leader.1",Matches,Season,90s,Cmp,Cmp,Cmp,Cmp,Att,Att,Att,Att,Cmp%,Cmp%,Cmp%,Cmp%,Tot,Prg,Cmp,Cmp,Cmp,Cmp,Att,Att,Att,Att,Cmp%,Cmp%,Cmp%,Cmp%,Cmp,Cmp,Cmp,Cmp,Att,Att,Att,Att,Cmp%,Cmp%,Cmp%,Cmp%,Cmp,Cmp,Cmp,Cmp,Att,Att,Att,Att,Cmp%,Cmp%,Cmp%,Cmp%,Ast,xA,Assists - xAGAssists minus Expected Goals Assisted,KP,1/3,PPA,CrsPA,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,npxG/Shot,"Goals - xGGoals minus Expected GoalsxG totals include penalty kicks, but do not include penalty shootouts (unless otherwise noted).Provided by Opta.An underline indicates there is a match that is missing data, but will be updated when available.","Non-Penalty Goals - npxGNon-Penalty Goals minus Non-Penalty Expected GoalsxG totals include penalty kicks, but do not include penalty shootouts (unless otherwise noted).Provided by Opta.An underline indicates there is a match that is missing data, but will be updated when available.",Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Succ,Succ%,Tkld,Tkld%,Carries,CPA,Mis,Dis,Rec,Tkl,Tkl,TklW,Tkl,Tkl,Tkl%,Lost,Blocks,Pass,Int,Tkl+Int,Clr,Err,SCA,SCA90,TO,TO,Fld,Fld,Def,Def,GCA,GCA90,TO,TO,Fld,Fld,Def,Def,Second Yellow Card,Fouls Committed,Fouls Drawn,Offsides,Crosses,Interceptions,Tackles Won,Penalty Kicks Won,Penalty Kicks Conceded,Own Goals,Ball Recoveries,Won,Won%,GA,PKA,CK,OG,Post-Shot Expected Goals,Post-Shot Expected Goals per Shot on Target,PSxG-GAPost-Shot Expected Goals minus Goals AllowedPositive numbers suggest better luck or an above average ability to stop shotsPSxG is expected goals based on how likely the goalkeeper is to save the shotNote,PSxG-GA/90Post-Shot Expected Goals minus Goals Allowed per 90 minutesPositive numbers suggest better luck or an above average ability to stop shotsPSxG is expected goals based on how likely the goalkeeper is to save the shotNote,Att (GK),Thr,Launch%,Launch%,Avg,Avg,Avg,Launch%,Launch%,Avg,Avg,Avg,Opp,Stp,Stp%,#OPA,#OPA/90,Avg,Avg,Avg
Mason Toye,us USA,FW,CF Montréal,24,1998,14,8,676,7.5,0.4,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.28,0.28,0.05,0.33,0.93,1.2,6.13,0.4,0.0,0.4,0.4,0.4,0.28,0.05,0.33,0.28,0.33,Matches,2023,7.5,13.5,7.47,4.53,1.47,20.5,10.1,6.53,2.0,65.6,73.7,69.4,73.3,228.1,27.7,13.5,7.47,4.53,1.47,20.5,10.1,6.53,2.0,65.6,73.7,69.4,73.3,13.5,7.47,4.53,1.47,20.5,10.1,6.53,2.0,65.6,73.7,69.4,73.3,13.5,7.47,4.53,1.47,20.5,10.1,6.53,2.0,65.6,73.7,69.4,73.3,0.0,0.03,-0.05,1.07,0.27,0.53,0.0,0.4,2.4,0.67,27.8,2.4,0.67,0.17,0.6,17.6,0.0,0.0,0.0,0.12,0.12,0.12,29.3,0.4,0.53,14.1,15.1,2.0,29.3,1.2,52.9,1.07,47.1,18.1,0.13,2.53,0.8,22.9,0.27,0.13,0.13,0.27,0.13,100.0,0.0,0.4,0.4,0.27,0.53,0.4,0.0,2.27,2.28,0.53,0.27,0.13,0.0,0.13,0.0,0.4,0.4,0.53,0.27,0.13,0.0,0.13,0.0,0.0,0.8,0.67,0.4,1.33,0.27,0.13,0.0,0.0,0.0,1.33,1.07,61.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wil Trapp,us USA,MF,Minnesota Utd,30,1993,30,28,2419,26.9,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.03,0.03,0.06,0.08,0.63,6.21,0.63,0.0,0.0,0.0,0.0,0.0,0.03,0.06,0.08,0.03,0.08,Matches,2023,26.9,43.7,18.4,19.0,5.58,51.6,20.8,21.4,7.51,84.6,88.4,88.6,74.3,811.0,272.0,43.7,18.4,19.0,5.58,51.6,20.8,21.4,7.51,84.6,88.4,88.6,74.3,43.7,18.4,19.0,5.58,51.6,20.8,21.4,7.51,84.6,88.4,88.6,74.3,43.7,18.4,19.0,5.58,51.6,20.8,21.4,7.51,84.6,88.4,88.6,74.3,0.0,0.09,-0.06,0.78,5.91,0.74,0.11,0.0,0.86,0.11,13.0,0.86,0.11,0.0,0.0,27.4,0.0,0.0,0.0,0.03,-0.03,-0.03,60.1,2.34,15.8,35.1,9.48,0.37,60.1,0.48,81.3,0.11,18.8,33.6,0.04,0.78,0.48,39.6,2.08,0.78,1.41,2.08,0.78,29.2,1.9,1.04,0.78,1.12,3.2,1.19,0.04,2.16,2.16,0.0,0.0,0.04,0.0,0.04,0.0,0.11,0.11,0.0,0.0,0.04,0.0,0.04,0.0,0.0,1.12,0.37,0.0,0.48,1.12,1.41,0.0,0.0,0.0,6.54,0.93,48.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Miguel Trauco,pe PER,DF,SJ Earthquakes,30,1992,27,24,2005,22.3,0.13,0.0,0.13,0.13,0.0,0.0,0.09,0.0,0.04,0.04,0.06,0.09,1.03,5.38,1.84,0.13,0.0,0.13,0.13,0.13,0.04,0.06,0.09,0.04,0.09,Matches,2023,22.3,47.0,22.2,18.2,6.05,60.2,24.5,22.4,10.9,78.0,90.8,81.4,55.8,875.7,397.4,47.0,22.2,18.2,6.05,60.2,24.5,22.4,10.9,78.0,90.8,81.4,55.8,47.0,22.2,18.2,6.05,60.2,24.5,22.4,10.9,78.0,90.8,81.4,55.8,47.0,22.2,18.2,6.05,60.2,24.5,22.4,10.9,78.0,90.8,81.4,55.8,0.0,0.11,-0.06,0.85,4.93,1.66,0.22,0.13,1.03,0.22,21.7,1.03,0.22,0.13,0.6,24.8,0.0,0.0,0.0,0.04,0.09,0.09,67.3,2.6,23.5,31.7,13.0,0.4,67.3,0.58,40.6,0.81,56.3,37.5,0.09,0.63,0.58,42.9,1.43,0.72,1.26,1.43,0.72,40.0,1.08,0.58,0.45,0.94,2.38,1.48,0.0,2.11,2.11,0.04,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,1.03,0.4,0.0,1.97,0.94,1.26,0.0,0.04,0.0,4.84,0.36,27.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niko Tsakiris,us USA,MF,SJ Earthquakes,17,2005,15,7,609,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.0,0.06,0.06,0.1,0.15,2.21,5.74,2.94,0.0,0.0,0.0,0.0,0.0,0.05,0.1,0.15,0.05,0.15,Matches,2023,6.8,46.5,26.2,15.3,3.09,55.9,29.6,17.1,5.0,83.2,88.6,89.7,61.8,682.5,160.1,46.5,26.2,15.3,3.09,55.9,29.6,17.1,5.0,83.2,88.6,89.7,61.8,46.5,26.2,15.3,3.09,55.9,29.6,17.1,5.0,83.2,88.6,89.7,61.8,46.5,26.2,15.3,3.09,55.9,29.6,17.1,5.0,83.2,88.6,89.7,61.8,0.0,0.09,-0.1,0.88,3.24,1.32,0.0,0.0,0.88,0.15,16.7,0.89,0.15,0.0,0.0,20.1,0.0,0.0,0.0,0.06,-0.06,-0.06,67.4,1.32,10.9,37.4,19.4,2.21,67.4,1.18,36.4,1.47,45.5,44.6,0.59,1.91,1.47,51.8,2.35,1.18,1.18,2.35,1.18,66.7,0.59,0.59,0.44,0.59,2.94,0.74,0.0,3.24,3.25,0.15,0.0,0.59,0.15,0.0,0.0,0.15,0.15,0.15,0.0,0.59,0.15,0.0,0.0,0.0,1.18,1.76,0.15,0.74,0.59,1.18,0.0,0.0,0.0,5.0,0.74,55.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bill Tuiloma,nz NZL,DF,Charlotte,27,1995,17,15,1353,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.03,0.03,0.01,0.03,0.13,4.0,0.2,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.03,0.03,0.03,Matches,2023,15.0,46.3,14.7,26.3,5.07,55.2,16.7,28.8,8.73,83.8,88.0,91.2,58.0,931.8,375.7,46.3,14.7,26.3,5.07,55.2,16.7,28.8,8.73,83.8,88.0,91.2,58.0,46.3,14.7,26.3,5.07,55.2,16.7,28.8,8.73,83.8,88.0,91.2,58.0,46.3,14.7,26.3,5.07,55.2,16.7,28.8,8.73,83.8,88.0,91.2,58.0,0.0,0.01,-0.01,0.13,2.93,0.2,0.0,0.0,0.4,0.13,33.3,0.4,0.13,0.0,0.0,20.4,0.13,0.0,0.0,0.06,-0.03,-0.03,64.1,7.73,34.8,27.8,1.93,0.33,64.1,0.07,33.3,0.0,0.0,29.8,0.0,0.33,0.0,41.1,0.6,0.33,0.13,0.6,0.33,50.0,0.33,1.07,0.47,1.4,2.0,3.93,0.07,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.93,0.2,0.07,1.4,0.13,0.0,0.0,0.07,4.47,2.27,52.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stephen Turnbull,us USA,"DF,MF",NYCFC,24,1998,11,5,483,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.15,0.15,1.85,3.52,6.48,0.0,0.0,0.0,0.0,0.0,0.01,0.15,0.15,0.01,0.15,Matches,2023,5.4,33.9,20.4,12.4,0.93,45.7,23.0,16.3,3.7,74.1,88.7,76.1,25.0,510.6,159.6,33.9,20.4,12.4,0.93,45.7,23.0,16.3,3.7,74.1,88.7,76.1,25.0,33.9,20.4,12.4,0.93,45.7,23.0,16.3,3.7,74.1,88.7,76.1,25.0,33.9,20.4,12.4,0.93,45.7,23.0,16.3,3.7,74.1,88.7,76.1,25.0,0.0,0.13,-0.15,1.67,2.04,0.93,0.19,0.0,0.19,0.0,0.0,0.19,0.0,0.0,,19.0,0.0,0.0,0.0,0.03,0.0,0.0,55.0,2.78,14.3,23.7,17.2,1.67,55.0,1.11,60.0,0.74,40.0,24.3,0.37,1.11,0.93,30.7,2.04,1.67,1.3,2.04,1.67,56.3,1.3,1.67,1.11,0.74,2.78,1.85,0.0,2.22,2.23,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11,1.3,0.19,2.59,0.74,1.3,0.0,0.0,0.0,5.19,1.11,46.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ema Twumasi,gh GHA,DF,FC Dallas,25,1997,23,18,1576,17.5,0.06,0.0,0.06,0.06,0.0,0.0,0.17,0.06,0.01,0.01,0.05,0.05,2.51,3.49,3.37,0.06,0.0,0.06,0.06,0.06,0.01,0.05,0.05,0.01,0.05,Matches,2023,17.5,43.2,24.3,15.5,2.23,51.3,26.1,17.8,4.8,84.2,93.2,87.2,46.4,650.2,176.4,43.2,24.3,15.5,2.23,51.3,26.1,17.8,4.8,84.2,93.2,87.2,46.4,43.2,24.3,15.5,2.23,51.3,26.1,17.8,4.8,84.2,93.2,87.2,46.4,43.2,24.3,15.5,2.23,51.3,26.1,17.8,4.8,84.2,93.2,87.2,46.4,0.0,0.07,-0.05,0.46,2.17,0.91,0.4,0.06,0.06,0.06,100.0,0.06,0.06,1.0,1.0,18.6,0.0,0.0,0.0,0.1,0.05,0.05,58.7,3.54,18.9,27.5,13.4,0.97,58.7,1.2,70.0,0.29,16.7,32.4,0.4,1.26,0.74,35.7,1.2,0.46,0.69,1.2,0.46,40.0,0.69,1.03,0.86,0.63,1.83,2.17,0.0,1.49,1.48,0.17,0.0,0.06,0.0,0.0,0.0,0.11,0.11,0.17,0.0,0.06,0.0,0.0,0.0,0.0,1.31,0.34,0.11,2.17,0.63,0.69,0.0,0.0,0.0,6.74,0.69,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marinos Tzionis,cy CYP,"FW,MF",Sporting KC,21,2001,21,6,725,8.1,0.0,0.12,0.12,0.0,0.0,0.0,0.0,0.0,0.12,0.12,0.02,0.15,2.59,3.21,9.26,0.0,0.12,0.12,0.0,0.12,0.13,0.03,0.15,0.13,0.15,Matches,2023,8.1,26.8,17.4,7.16,1.11,33.6,19.6,8.89,2.84,79.8,88.7,80.6,39.1,348.6,79.3,26.8,17.4,7.16,1.11,33.6,19.6,8.89,2.84,79.8,88.7,80.6,39.1,26.8,17.4,7.16,1.11,33.6,19.6,8.89,2.84,79.8,88.7,80.6,39.1,26.8,17.4,7.16,1.11,33.6,19.6,8.89,2.84,79.8,88.7,80.6,39.1,0.12,0.05,0.1,0.37,1.36,1.11,0.0,0.0,1.98,0.37,18.8,1.99,0.37,0.0,0.0,21.0,0.0,0.0,0.0,0.06,-0.12,-0.12,48.5,0.86,4.44,16.9,27.7,2.47,48.5,2.35,43.2,2.35,43.2,32.2,0.62,3.21,1.36,35.1,2.59,0.99,1.36,2.59,0.99,38.1,1.6,1.48,1.23,0.37,2.96,0.49,0.0,2.72,2.73,0.12,0.0,0.74,0.0,0.0,0.0,0.12,0.12,0.12,0.0,0.74,0.0,0.0,0.0,0.0,1.36,2.35,0.25,1.6,0.37,1.36,0.0,0.0,0.0,3.83,0.37,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mikael Uhre,dk DEN,FW,Philadelphia Union,28,1994,33,26,2143,23.8,0.38,0.17,0.55,0.38,0.0,0.0,0.13,0.0,0.33,0.33,0.14,0.47,1.85,1.13,7.14,0.38,0.17,0.55,0.38,0.55,0.33,0.14,0.47,0.33,0.47,Matches,2023,23.8,10.5,6.18,3.15,0.29,17.2,8.57,5.04,0.84,60.9,72.1,62.5,35.0,142.0,30.0,10.5,6.18,3.15,0.29,17.2,8.57,5.04,0.84,60.9,72.1,62.5,35.0,10.5,6.18,3.15,0.29,17.2,8.57,5.04,0.84,60.9,72.1,62.5,35.0,10.5,6.18,3.15,0.29,17.2,8.57,5.04,0.84,60.9,72.1,62.5,35.0,0.17,0.11,0.03,1.22,0.63,0.67,0.21,0.38,2.44,0.88,36.2,2.44,0.88,0.16,0.43,14.1,0.0,0.0,0.0,0.14,0.05,0.05,28.0,0.8,1.72,10.4,16.1,4.79,28.0,0.13,11.1,0.8,70.4,15.7,0.88,2.56,0.84,20.1,0.97,0.25,0.55,0.97,0.25,30.0,0.59,0.71,0.71,0.38,1.34,0.8,0.0,2.82,2.81,0.08,0.0,0.42,0.13,0.08,0.0,0.34,0.34,0.08,0.0,0.42,0.13,0.08,0.0,0.0,1.26,1.76,0.71,1.55,0.38,0.55,0.13,0.0,0.0,2.1,1.47,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Þorleifur Úlfarsson,is ISL,"FW,MF",Houston Dynamo,22,2000,18,1,477,5.3,0.57,0.19,0.75,0.57,0.0,0.0,0.19,0.0,0.25,0.25,0.21,0.45,0.94,1.13,6.6,0.57,0.19,0.75,0.57,0.75,0.25,0.21,0.45,0.25,0.45,Matches,2023,5.3,11.5,7.92,2.08,0.57,17.7,10.9,3.77,1.13,64.9,72.4,55.0,50.0,145.5,15.3,11.5,7.92,2.08,0.57,17.7,10.9,3.77,1.13,64.9,72.4,55.0,50.0,11.5,7.92,2.08,0.57,17.7,10.9,3.77,1.13,64.9,72.4,55.0,50.0,11.5,7.92,2.08,0.57,17.7,10.9,3.77,1.13,64.9,72.4,55.0,50.0,0.19,0.09,-0.02,1.89,0.38,0.57,0.19,0.57,3.02,1.7,56.3,3.02,1.7,0.19,0.33,15.7,0.19,0.0,0.0,0.08,0.32,0.32,26.2,0.75,1.32,10.0,14.9,6.04,26.2,0.19,16.7,0.94,83.3,14.5,0.75,1.51,0.57,18.9,0.19,0.0,0.19,0.19,0.0,0.0,1.13,0.19,0.19,0.38,0.57,0.75,0.0,3.02,3.01,0.0,0.0,0.38,0.0,0.0,0.0,0.38,0.38,0.0,0.0,0.38,0.0,0.0,0.0,0.0,1.13,0.94,0.38,1.7,0.38,0.19,0.0,0.0,0.0,1.51,1.7,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Victor Ulloa,us USA,MF,Inter Miami,30,1992,10,2,161,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,5.0,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,Matches,2023,1.8,41.7,27.2,11.7,2.22,46.7,30.0,12.8,3.33,89.3,90.7,91.3,66.7,627.8,185.6,41.7,27.2,11.7,2.22,46.7,30.0,12.8,3.33,89.3,90.7,91.3,66.7,41.7,27.2,11.7,2.22,46.7,30.0,12.8,3.33,89.3,90.7,91.3,66.7,41.7,27.2,11.7,2.22,46.7,30.0,12.8,3.33,89.3,90.7,91.3,66.7,0.0,0.0,0.0,0.56,5.56,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,57.8,2.78,20.0,33.9,3.89,0.0,57.8,1.11,66.7,0.56,33.3,30.0,0.0,2.22,0.56,40.0,3.33,2.22,1.67,3.33,2.22,36.4,3.89,0.56,0.0,1.11,4.44,1.11,0.0,0.56,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.22,1.11,0.0,0.0,1.11,1.67,0.0,0.0,0.0,3.89,0.56,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jere Uronen,fi FIN,DF,Charlotte,28,1994,9,7,608,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.04,0.06,0.88,5.0,2.79,0.0,0.0,0.0,0.0,0.0,0.03,0.04,0.07,0.03,0.07,Matches,2023,6.8,42.1,24.0,15.0,2.5,51.2,25.9,17.5,6.03,82.2,92.6,85.7,41.5,668.4,224.0,42.1,24.0,15.0,2.5,51.2,25.9,17.5,6.03,82.2,92.6,85.7,41.5,42.1,24.0,15.0,2.5,51.2,25.9,17.5,6.03,82.2,92.6,85.7,41.5,42.1,24.0,15.0,2.5,51.2,25.9,17.5,6.03,82.2,92.6,85.7,41.5,0.0,0.15,-0.04,0.44,4.26,0.15,0.0,0.0,0.74,0.0,0.0,0.74,0.0,0.0,,23.1,0.0,0.0,0.0,0.04,-0.03,-0.03,58.7,2.79,16.0,27.4,15.4,1.03,58.7,0.15,50.0,0.15,50.0,25.1,0.15,0.44,0.29,31.2,1.18,0.29,0.74,1.18,0.29,28.6,0.74,1.18,0.59,1.32,2.5,1.76,0.0,1.18,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.62,0.74,0.0,2.65,1.32,0.74,0.0,0.0,0.0,5.44,1.62,57.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maximiliano Urruti,ar ARG,FW,Austin,31,1991,25,10,971,10.8,0.09,0.0,0.09,0.09,0.0,0.0,0.28,0.0,0.27,0.27,0.02,0.29,1.02,1.48,2.69,0.09,0.0,0.09,0.09,0.09,0.27,0.02,0.29,0.27,0.29,Matches,2023,10.8,8.8,4.91,2.59,0.74,12.0,5.93,3.43,1.48,73.1,82.8,75.7,50.0,133.9,29.4,8.8,4.91,2.59,0.74,12.0,5.93,3.43,1.48,73.1,82.8,75.7,50.0,8.8,4.91,2.59,0.74,12.0,5.93,3.43,1.48,73.1,82.8,75.7,50.0,8.8,4.91,2.59,0.74,12.0,5.93,3.43,1.48,73.1,82.8,75.7,50.0,0.0,0.07,-0.02,0.65,0.65,0.83,0.0,0.09,2.13,0.28,13.0,2.13,0.28,0.04,0.33,13.5,0.0,0.0,0.0,0.13,-0.18,-0.18,20.6,0.19,2.31,8.7,9.81,3.24,20.6,0.74,47.1,0.56,35.3,11.9,0.56,1.94,0.74,12.3,1.48,0.83,0.83,1.48,0.83,39.1,1.3,0.46,0.28,0.37,1.85,0.09,0.0,1.39,1.39,0.09,0.0,0.19,0.0,0.09,0.0,0.0,0.0,0.09,0.0,0.19,0.0,0.09,0.0,0.0,1.57,1.85,0.56,0.19,0.37,0.83,0.0,0.0,0.0,2.87,0.28,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Júnior Urso,br BRA,"MF,FW",Orlando City,33,1989,9,2,256,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.04,0.04,0.0,0.04,0.36,0.71,2.5,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04,Matches,2023,2.8,32.1,21.1,8.93,1.43,41.4,23.6,10.7,2.86,77.6,89.4,83.3,50.0,459.6,58.6,32.1,21.1,8.93,1.43,41.4,23.6,10.7,2.86,77.6,89.4,83.3,50.0,32.1,21.1,8.93,1.43,41.4,23.6,10.7,2.86,77.6,89.4,83.3,50.0,32.1,21.1,8.93,1.43,41.4,23.6,10.7,2.86,77.6,89.4,83.3,50.0,0.0,0.04,0.0,0.0,1.07,0.0,0.0,0.0,1.07,0.0,0.0,1.05,0.0,0.0,,23.8,0.0,0.0,0.0,0.04,-0.04,-0.04,53.2,1.43,13.6,28.9,12.1,1.07,53.2,1.43,80.0,0.36,20.0,30.7,0.36,2.5,1.07,38.2,1.79,1.07,1.07,1.79,1.07,60.0,0.71,0.71,0.71,0.71,2.5,1.79,0.0,0.71,0.7,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.71,0.0,0.0,0.71,1.07,0.0,0.0,0.0,5.71,1.43,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leo Väisänen,fi FIN,DF,Austin,25,1997,21,20,1762,19.6,0.05,0.05,0.1,0.05,0.0,0.0,0.2,0.0,0.06,0.06,0.03,0.08,0.2,2.76,0.0,0.05,0.05,0.1,0.05,0.1,0.05,0.03,0.08,0.05,0.08,Matches,2023,19.6,51.6,18.5,27.7,4.74,58.8,20.8,30.1,6.94,87.8,89.2,91.9,68.4,969.4,374.2,51.6,18.5,27.7,4.74,58.8,20.8,30.1,6.94,87.8,89.2,91.9,68.4,51.6,18.5,27.7,4.74,58.8,20.8,30.1,6.94,87.8,89.2,91.9,68.4,51.6,18.5,27.7,4.74,58.8,20.8,30.1,6.94,87.8,89.2,91.9,68.4,0.05,0.03,0.03,0.31,2.04,0.31,0.1,0.05,0.56,0.1,18.2,0.56,0.1,0.09,0.5,9.3,0.0,0.0,0.0,0.1,-0.01,-0.01,67.6,8.62,35.2,30.8,1.94,1.17,67.6,0.2,80.0,0.05,20.0,39.9,0.0,0.36,0.15,46.7,0.92,0.61,0.36,0.92,0.61,52.2,0.56,1.43,0.2,1.12,2.04,3.57,0.05,0.87,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87,0.2,0.0,0.15,1.12,0.36,0.0,0.05,0.0,5.0,3.27,59.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jhojan Valencia,co COL,MF,Austin,26,1996,27,16,1432,15.9,0.0,0.06,0.06,0.0,0.0,0.0,0.25,0.0,0.02,0.02,0.03,0.05,0.31,3.96,0.69,0.0,0.06,0.06,0.0,0.06,0.02,0.03,0.05,0.02,0.05,Matches,2023,15.9,40.8,17.5,18.0,4.53,46.7,19.1,19.5,6.04,87.2,91.4,92.3,75.0,739.6,186.7,40.8,17.5,18.0,4.53,46.7,19.1,19.5,6.04,87.2,91.4,92.3,75.0,40.8,17.5,18.0,4.53,46.7,19.1,19.5,6.04,87.2,91.4,92.3,75.0,40.8,17.5,18.0,4.53,46.7,19.1,19.5,6.04,87.2,91.4,92.3,75.0,0.06,0.04,0.03,0.44,3.08,0.25,0.06,0.0,0.69,0.0,0.0,0.69,0.0,0.0,,27.8,0.0,0.0,0.0,0.03,-0.02,-0.02,56.9,2.58,16.9,33.5,7.11,0.38,56.9,0.82,76.5,0.19,17.6,29.8,0.06,1.32,0.75,36.0,2.7,1.13,1.7,2.7,1.13,56.3,0.88,1.57,1.01,1.89,4.59,1.19,0.06,1.13,1.13,0.06,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.06,0.0,0.0,0.0,0.0,0.0,0.0,1.95,0.63,0.0,0.19,1.89,1.7,0.0,0.0,0.0,5.85,1.13,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zarek Valentin,pr PUR,DF,Minnesota Utd,31,1991,20,15,1322,14.7,0.0,0.14,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,1.09,3.54,3.2,0.0,0.14,0.14,0.0,0.14,0.0,0.08,0.08,0.0,0.08,Matches,2023,14.7,32.7,13.4,14.8,4.22,45.7,14.4,20.9,8.44,71.6,93.4,70.7,50.0,615.3,265.0,32.7,13.4,14.8,4.22,45.7,14.4,20.9,8.44,71.6,93.4,70.7,50.0,32.7,13.4,14.8,4.22,45.7,14.4,20.9,8.44,71.6,93.4,70.7,50.0,32.7,13.4,14.8,4.22,45.7,14.4,20.9,8.44,71.6,93.4,70.7,50.0,0.14,0.08,0.06,0.68,3.54,0.68,0.2,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,52.5,3.61,17.5,24.2,11.0,0.2,52.5,0.14,50.0,0.14,50.0,25.4,0.14,0.41,0.34,27.6,1.09,0.54,0.61,1.09,0.54,42.1,0.75,1.09,0.61,0.88,1.97,2.38,0.0,1.63,1.64,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.34,0.0,1.43,0.88,0.61,0.0,0.0,0.0,5.99,0.88,41.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
